PID,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,ProviderName,ProviderPracticeAddress1,ProviderPracticeAddress2,ProviderPracticeCity,ProviderPracticeStateCode,ProviderPracticeZipCode,County,zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone
123,3,1,1,0,1,0,0,0,1,0,0,0,Bonner Street Plaza Healthcare and Rehabilitation,421 S BONNER ST,,JACKSONVILLE,TX,75766,Cherokee,75766.0,31.9462,-95.25704,Jacksonville,TX,Texas,True,,27008.0,33.4,48073.0,Cherokee,{'48073':100},Cherokee,48073,False,False,America/Chicago
124,2,2,2,0,0,0,0,0,0,1,0,0,Borger Healthcare Center,1316 S FLORIDA ST,,BORGER,TX,79007,Hutchinson,79007.0,35.69979,-101.39788,Borger,TX,Texas,True,,14447.0,126.1,48233.0,Hutchinson,{'48233':100},Hutchinson,48233,False,False,America/Chicago
126,0,1,0,0,1,0,0,0,0,1,0,0,Brady West Rehabilitation and Nursing Center,2201 MENARD HWY,,BRADY,TX,76825,McCulloch,76825.0,31.104740000000003,-99.39545,Brady,TX,Texas,True,,6798.0,5.3,48307.0,McCulloch,"{'48307':99.56,'48319':0.44}",McCulloch|Mason,48307|48319,False,False,America/Chicago
127,1,0,0,0,1,0,0,0,0,0,0,0,Brazos at Waco,2430 MARKET PLACE DR,,WACO,TX,76711,,76711.0,31.51441,-97.15333,Waco,TX,Texas,True,,9772.0,884.4,48309.0,McLennan,{'48309':100},McLennan,48309,False,False,America/Chicago
128,1,1,1,3,0,0,4,3,1,0,1,1,Brazos Towers At Bayou Manor,4141 S BRAESWOOD BLVD,,HOUSTON,TX,77025,Harris,77025.0,29.68661,-95.43499,Houston,TX,Texas,True,,28955.0,2353.6,48201.0,Harris,{'48201':100},Harris,48201,False,False,America/Chicago
129,0,0,0,1,1,0,0,0,0,0,0,1,Brazos Valley Care Homebrazos Valley Nursing And Rehabilitation Center,605 S AVENUE F,,KNOX CITY,TX,79529,Knox,79529.0,33.43853,-99.8473,Knox City,TX,Texas,True,,1476.0,6.0,48275.0,Knox,"{'48207':0.36,'48275':99.64}",Knox|Haskell,48275|48207,False,False,America/Chicago
131,1,0,0,0,1,0,1,0,1,0,0,2,Brazosview Healthcare Center,2127 PRESTON ST,,RICHMOND,TX,77469,Fort Bend,77469.0,29.48,-95.68315,Richmond,TX,Texas,True,,48824.0,104.4,48157.0,Fort Bend,{'48157':100},Fort Bend,48157,False,False,America/Chicago
132,0,0,0,0,0,1,0,0,0,0,0,0,Bremond Nursing and Rehabilitation Center,211 N MAIN ST,,BREMOND,TX,76629,Robertson,76629.0,31.15492,-96.6554,Bremond,TX,Texas,True,,1627.0,5.4,48395.0,Robertson,"{'48145':9.5,'48395':90.5}",Robertson|Falls,48395|48145,False,False,America/Chicago
133,5,5,4,6,8,7,5,6,5,1,2,4,Brenham Nursing and Rehabilitation Center,400 E SAYLES ST,,BRENHAM,TX,77833,Washington,77833.0,30.21068,-96.40706,Brenham,TX,Texas,True,,29737.0,33.8,48477.0,Washington,"{'48015':1.25,'48477':98.75}",Washington|Austin,48477|48015,False,False,America/Chicago
135,0,0,2,0,0,1,2,1,0,0,0,0,Brentwood Four,3505 S BUCKNER BLVD,,DALLAS,TX,75227,Dallas,75227.0,32.77001,-96.68728,Dallas,TX,Texas,True,,58995.0,1864.3,48113.0,Dallas,{'48113':100},Dallas,48113,False,False,America/Chicago
136,0,1,1,1,1,0,0,0,0,0,0,0,Brentwood Place I,35052 S BUCKNER BLVD,,DALLAS,TX,75227,Dallas,75227.0,32.77001,-96.68728,Dallas,TX,Texas,True,,58995.0,1864.3,48113.0,Dallas,{'48113':100},Dallas,48113,False,False,America/Chicago
137,1,0,0,0,0,0,0,1,0,0,0,0,Brentwood Place II,8059 SCYENE CIR,,DALLAS,TX,75227,Dallas,75227.0,32.77001,-96.68728,Dallas,TX,Texas,True,,58995.0,1864.3,48113.0,Dallas,{'48113':100},Dallas,48113,False,False,America/Chicago
138,0,0,0,0,0,2,1,1,1,1,0,0,Brentwood Place III,3505 S BUCKNER BLVD,,DALLAS,TX,75227,Dallas,75227.0,32.77001,-96.68728,Dallas,TX,Texas,True,,58995.0,1864.3,48113.0,Dallas,{'48113':100},Dallas,48113,False,False,America/Chicago
139,6,2,4,2,6,7,12,4,4,6,4,5,Brentwood Terrace Healthcare And Rehabilitation Center,2885 STILLHOUSE RD,,PARIS,TX,75462,Lamar,75462.0,33.62385,-95.48378,Paris,TX,Texas,True,,11611.0,21.9,48277.0,Lamar,{'48277':100},Lamar,48277,False,False,America/Chicago
140,3,2,2,2,4,3,8,7,1,0,1,2,Briarcliff Health Center,3403 S VINE AVE,,TYLER,TX,75701,Smith,75701.0,32.32329,-95.30091,Tyler,TX,Texas,True,,35549.0,844.4,48423.0,Smith,{'48423':100},Smith,48423,False,False,America/Chicago
141,6,4,4,5,4,5,12,18,8,9,5,7,"Briarcliff Health Center of Greenville, Inc",4400 WALNUT ST,,GREENVILLE,TX,75401,Hunt,75401.0,33.184259999999995,-96.11951,Greenville,TX,Texas,True,,18869.0,68.9,48231.0,Hunt,{'48231':100},Hunt,48231,False,False,America/Chicago
142,0,0,2,2,2,2,2,0,3,0,1,5,Briarcliff Nursing and Rehabilitation Center,3201 N WARE RD,,MCALLEN,TX,78501,Hidalgo,78501.0,26.21583,-98.23917,Mcallen,TX,Texas,True,,63554.0,1541.1,48215.0,Hidalgo,{'48215':100},Hidalgo,48215,False,False,America/Chicago
143,3,5,5,6,6,5,5,9,6,6,3,3,Briarcliff Skilled Nursing Center,4054 NW LOOP,,CARTHAGE,TX,75633,Panola,75633.0,32.12895,-94.27705,Carthage,TX,Texas,True,,13553.0,16.7,48365.0,Panola,{'48365':100},Panola,48365,False,False,America/Chicago
145,5,4,5,6,2,5,3,5,2,2,4,3,Briarwood Nursing And Rehabilitation,7633 BELLFORT ST,,HOUSTON,TX,77061,Harris,77061.0,29.65377,-95.28422,Houston,TX,Texas,True,,25607.0,1190.4,48201.0,Harris,{'48201':100},Harris,48201,False,False,America/Chicago
146,3,3,5,6,2,6,6,3,9,5,2,1,"Bridgecrest Rehabiliation Suites, LLC",14100 KARISSA CT,,HOUSTON,TX,77049,Harris,77049.0,29.83413,-95.14734,Houston,TX,Texas,True,,35230.0,446.7,48201.0,Harris,{'48201':100},Harris,48201,False,False,America/Chicago
147,1,0,1,1,1,0,0,2,0,1,0,1,BRIDGECREST REHABILITATION SUITES,14100 KARISSA CT,,HOUSTON,TX,77049,,77049.0,29.83413,-95.14734,Houston,TX,Texas,True,,35230.0,446.7,48201.0,Harris,{'48201':100},Harris,48201,False,False,America/Chicago
148,12,1,3,0,2,0,2,0,2,0,2,0,Bridgemoor Transitional Care of Round Rock,16219 RANCH ROAD 620 N,,AUSTIN,TX,78717,,78717.0,30.48988,-97.75371,Austin,TX,Texas,True,,30218.0,674.4,48491.0,Williamson,{'48491':100},Williamson,48491,False,False,America/Chicago
149,3,1,2,1,3,2,4,2,5,2,3,4,Bridgemoor Transitional Care San Antonio,6035 ECKHERT RD,,SAN ANTONIO,TX,78229,,78229.0,29.50555,-98.5722,San Antonio,TX,Texas,True,,31771.0,1939.4,48029.0,Bexar,{'48029':100},Bexar,48029,False,False,America/Chicago
150,9,10,10,14,8,3,4,5,2,1,0,0,BRIDGEMOOR TRANSITIONAL CARE WEBSTER,16130 GALVESTON RD,,WEBSTER,TX,77598,,77598.0,29.53781,-95.13687,Webster,TX,Texas,True,,26473.0,735.4,48201.0,Harris,{'48201':100},Harris,48201,False,False,America/Chicago
151,0,1,0,0,1,0,0,0,0,0,0,2,Brightpointe At Lytle Lake,1201 CLARKS DR,,ABILENE,TX,79602,Taylor,79602.0,32.33948,-99.66982,Abilene,TX,Texas,True,,24672.0,72.4,48441.0,Taylor,"{'48059':1.93,'48441':98.07}",Taylor|Callahan,48441|48059,False,False,America/Chicago
152,16,16,17,21,21,22,20,20,12,11,3,5,BrightPointe at Rivershire,604 CONROE MEDICAL DR,,CONROE,TX,77304,Montgomery,77304.0,30.32957,-95.5141,Conroe,TX,Texas,True,,30785.0,217.1,48339.0,Montgomery,{'48339':100},Montgomery,48339,False,False,America/Chicago
155,17,14,14,12,8,14,7,16,4,7,7,8,Broadmoor Medical Lodge,5242 MEDICAL DR,,ROCKWALL,TX,75032,Rockwall,75032.0,32.85504,-96.42764,Rockwall,TX,Texas,True,,32317.0,210.6,48397.0,Rockwall,{'48397':100},Rockwall,48397,False,False,America/Chicago
156,4,1,2,2,2,2,2,2,2,5,3,7,Brodie Ranch Nursing And Rehabilitation Center,2101 FRATE BARKER RD,,AUSTIN,TX,78748,Travis,78748.0,30.16538,-97.82343,Austin,TX,Texas,True,,50997.0,1238.0,48453.0,Travis,{'48453':100},Travis,48453,False,False,America/Chicago
157,0,1,0,0,0,0,0,0,0,1,0,0,Bronte Health and Rehabilitation Center,900 S STATE ST,,BRONTE,TX,76933,Coke,76933.0,31.86341,-100.28783,Bronte,TX,Texas,True,,1273.0,2.0,48081.0,Coke,"{'48081':92.31,'48399':7.69}",Coke|Runnels,48081|48399,False,False,America/Chicago
158,4,13,8,11,7,14,11,11,12,10,7,9,Brookdale Alamo Heights,855 E BASSE RD,,SAN ANTONIO,TX,78209,Bexar,78209.0,29.48906,-98.45671,San Antonio,TX,Texas,True,,42045.0,1485.7,48029.0,Bexar,{'48029':100},Bexar,48029,False,False,America/Chicago
159,17,14,31,19,15,14,18,17,7,7,6,6,BROOKDALE BROADWAY CITYVIEW,5301 BRYANT IRVIN RD,,FORT WORTH,TX,76132,Tarrant,76132.0,32.667590000000004,-97.41797,Fort Worth,TX,Texas,True,,27058.0,1302.0,48439.0,Tarrant,{'48439':100},Tarrant,48439,False,False,America/Chicago
160,12,14,19,19,10,16,12,14,10,16,12,18,Brookdale Galleria,2929 POST OAK BLVD,,HOUSTON,TX,77056,Harris,77056.0,29.74833,-95.46803,Houston,TX,Texas,True,,21807.0,2084.3,48201.0,Harris,{'48201':100},Harris,48201,False,False,America/Chicago
161,1,6,2,6,4,7,4,8,4,6,2,7,Brookdale Guadalupe River Plaza,808 GUADALUPE ST,,KERRVILLE,TX,78028,Kerr,78028.0,30.03422,-99.15819,Kerrville,TX,Texas,True,,40447.0,57.9,48265.0,Kerr,"{'48171':1.96,'48265':98.04}",Kerr|Gillespie,48265|48171,False,False,America/Chicago
162,0,1,0,1,0,1,0,1,0,1,0,1,Brookdale Guadalupe River Plaza,135 PLAZA DR,,KERRVILLE,TX,78028,,78028.0,30.03422,-99.15819,Kerrville,TX,Texas,True,,40447.0,57.9,48265.0,Kerr,"{'48171':1.96,'48265':98.04}",Kerr|Gillespie,48265|48171,False,False,America/Chicago
163,15,7,7,6,5,4,3,6,7,8,5,11,Brookdale Lakeway Healthcare Center,1917 LOHMANS CROSSING RD,,LAKEWAY,TX,78734,Travis,78734.0,30.37853,-97.94961,Austin,TX,Texas,True,,18745.0,339.1,48453.0,Travis,{'48453':100},Travis,48453,False,False,America/Chicago
164,11,9,6,7,8,4,12,4,8,5,9,6,Brookdale Spicewood Springs,4401 SPICEWOOD SPRINGS RD,,AUSTIN,TX,78759,Travis,78759.0,30.40268,-97.76105,Austin,TX,Texas,True,,42524.0,1079.0,48453.0,Travis,"{'48453':99.22,'48491':0.78}",Travis|Williamson,48453|48491,False,False,America/Chicago
165,8,6,11,5,8,4,5,6,8,8,6,5,Brookdale Trinity Towers,101 N UPPER BROADWAY ST,,CORPUS CHRISTI,TX,78401,Nueces,78401.0,27.798140000000004,-97.40096,Corpus Christi,TX,Texas,True,,5402.0,966.0,48355.0,Nueces,{'48355':100},Nueces,48355,False,False,America/Chicago
166,23,7,11,5,10,11,14,12,14,9,11,13,Brookdale Westlake Hills,1034 LIBERTY PARK DR,,AUSTIN,TX,78746,Travis,78746.0,30.297290000000004,-97.81054,Austin,TX,Texas,True,,28495.0,461.2,48453.0,Travis,{'48453':100},Travis,48453,False,False,America/Chicago
167,1,0,3,2,1,3,4,2,1,2,1,1,Brookdale Willowbrook Place,7450 WILLOWCHASE BLVD,,HOUSTON,TX,77070,,77070.0,29.97776,-95.57315,Houston,TX,Texas,True,,53239.0,1363.1,48201.0,Harris,{'48201':100},Harris,48201,False,False,America/Chicago
168,17,21,36,21,35,35,22,23,21,30,22,27,Brookdale Willowbrook Place Skilled Nursing,13500 BRETON RIDGE ST,,HOUSTON,TX,77070,Harris,77070.0,29.97776,-95.57315,Houston,TX,Texas,True,,53239.0,1363.1,48201.0,Harris,{'48201':100},Harris,48201,False,False,America/Chicago
169,4,2,4,7,5,4,3,10,5,4,2,1,Brookhaven Nursing and Rehabilitation Center,1855 CHEYENNE DR,,CARROLLTON,TX,75010,Denton,75010.0,33.034240000000004,-96.89672,Carrollton,TX,Texas,True,,28974.0,1033.0,48121.0,Denton,{'48121':100},Denton,48121,False,False,America/Chicago
170,2,6,10,6,6,6,6,7,7,10,9,7,Brookhollow Heights Transitional Care Center,1737 NORTH LOOP W,,HOUSTON,TX,77008,Harris,77008.0,29.7986,-95.41754,Houston,TX,Texas,True,,34184.0,1801.6,48201.0,Harris,{'48201':100},Harris,48201,False,False,America/Chicago
172,0,0,0,0,0,1,0,0,0,0,0,0,Brownfield Regional Medical Center,705 E FELT ST,,BROWNFIELD,TX,79316,Terry,79316.0,33.14437,-102.31614,Brownfield,TX,Texas,True,,11333.0,9.5,48445.0,Terry,{'48445':100},Terry,48445,False,False,America/Chicago
173,0,0,1,1,0,3,1,0,2,1,0,1,Brownfield Rehabilitation and Care Center,510 S 1ST ST,,BROWNFIELD,TX,79316,Terry,79316.0,33.14437,-102.31614,Brownfield,TX,Texas,True,,11333.0,9.5,48445.0,Terry,{'48445':100},Terry,48445,False,False,America/Chicago
174,8,9,11,6,7,8,6,3,9,7,8,6,Brownsville Nursing and Rehabilitation Center,320 LORENALY DR,,BROWNSVILLE,TX,78526,Cameron,78526.0,25.99101,-97.43946,Brownsville,TX,Texas,True,,46799.0,371.6,48061.0,Cameron,{'48061':100},Cameron,48061,False,False,America/Chicago
175,1,2,3,0,2,0,1,1,1,0,0,3,"Brownwood Nursing and Rehabilitation, LP",101 MILLER DR,,BROWNWOOD,TX,76801,Brown,76801.0,31.7425,-99.03991,Brownwood,TX,Texas,True,,25319.0,25.8,48049.0,Brown,"{'48049':99.75,'48083':0.02,'48333':0.23}",Brown|Mills|Coleman,48049|48333|48083,False,False,America/Chicago
178,2,0,1,0,1,0,1,0,1,0,1,0,Brush Country Nursing And Rehabilitation,6500 BRUSH COUNTRY RD,,AUSTIN,TX,78749,Travis,78749.0,30.21376,-97.85821,Austin,TX,Texas,True,,37774.0,1320.9,48453.0,Travis,{'48453':100},Travis,48453,False,False,America/Chicago
183,4,1,1,1,1,2,1,1,2,1,1,2,Buckner Villas,11110 TOM ADAMS DR,,AUSTIN,TX,78753,Travis,78753.0,30.382040000000003,-97.67361,Austin,TX,Texas,True,,59085.0,1751.3,48453.0,Travis,{'48453':100},Travis,48453,False,False,America/Chicago
184,0,1,0,1,0,0,0,0,0,0,0,1,Buckner Westminister Place,2201 HORSESHOE LN,,LONGVIEW,TX,75605,Gregg,75605.0,32.58258,-94.72065,Longview,TX,Texas,True,,30011.0,135.7,48183.0,Gregg,"{'48183':85.3,'48203':14.44,'48459':0.26}",Gregg|Harrison|Upshur,48183|48203|48459,False,False,America/Chicago
185,2,0,3,3,5,8,10,4,2,2,4,3,Buena Vida Nursing And Rehabilitation Center,5027 PECAN GROVE BLVD,,SAN ANTONIO,TX,78222,Bexar,78222.0,29.36614,-98.37786,San Antonio,TX,Texas,True,,25574.0,342.3,48029.0,Bexar,{'48029':100},Bexar,48029,False,False,America/Chicago
186,0,0,0,0,0,3,3,3,0,2,0,3,Buena Vida Nursing and Rehabilitation Center at Odessa,3800 ENGLEWOOD LN,,ODESSA,TX,79762,Ector,79762.0,31.92649,-102.35443,Odessa,TX,Texas,True,,43881.0,475.8,48135.0,Ector,{'48135':100},Ector,48135,False,False,America/Chicago
188,4,0,6,0,3,0,0,1,3,1,1,2,Burleson Saint Joseph Manor,1022 STATE HIGHWAY 21 E,,CALDWELL,TX,77836,Burleson,77836.0,30.53745,-96.67998,Caldwell,TX,Texas,True,,11913.0,10.4,48051.0,Burleson,"{'48051':99.53,'48331':0.47}",Burleson|Milam,48051|48331,False,False,America/Chicago
190,1,1,3,2,2,4,1,1,3,1,3,0,Calder Woods,7080 CALDER AVE,,BEAUMONT,TX,77706,Jefferson,77706.0,30.09973,-94.17074,Beaumont,TX,Texas,True,,29792.0,966.8,48245.0,Jefferson,{'48245':100},Jefferson,48245,False,False,America/Chicago
192,9,6,11,13,6,12,8,4,6,8,7,4,Cambridge Health and Rehabilitation Center,1106 GOLFVIEW DR,,RICHMOND,TX,77469,Fort Bend,77469.0,29.48,-95.68315,Richmond,TX,Texas,True,,48824.0,104.4,48157.0,Fort Bend,{'48157':100},Fort Bend,48157,False,False,America/Chicago
193,1,0,0,2,1,1,0,1,0,0,1,1,Cameron Nursing and Rehabilitation Center,2202 N TRAVIS AVE,,CAMERON,TX,76520,Milam,76520.0,30.87611,-96.90748,Cameron,TX,Texas,True,,7921.0,10.8,48331.0,Milam,{'48331':100},Milam,48331,False,False,America/Chicago
195,10,10,12,7,11,10,6,7,4,3,5,2,Canton Oaks,1901 S TRADE DAYS BLVD,,CANTON,TX,75103,Van Zandt,75103.0,32.51192,-95.88237,Canton,TX,Texas,True,,14458.0,24.9,48467.0,Van Zandt,{'48467':100},Van Zandt,48467,False,False,America/Chicago
199,3,2,4,0,3,3,1,1,2,1,3,0,Caprock Nursing and Rehabilitation Center,900 COLLEGE AVE,,BORGER,TX,79007,Hutchinson,79007.0,35.69979,-101.39788,Borger,TX,Texas,True,,14447.0,126.1,48233.0,Hutchinson,{'48233':100},Hutchinson,48233,False,False,America/Chicago
200,1,4,4,4,1,2,2,2,1,5,2,3,Capstone Healthcare Estates At Veterans Memorial,1424 FALLBROOK DR,,HOUSTON,TX,77038,Harris,77038.0,29.9186,-95.44169,Houston,TX,Texas,True,,31365.0,1095.4,48201.0,Harris,{'48201':100},Harris,48201,False,False,America/Chicago
201,5,2,5,4,2,0,1,0,0,2,3,9,Capstone Healthcare Estates on Orem,3730 W OREM DR,,HOUSTON,TX,77045,Harris,77045.0,29.63571,-95.43306,Houston,TX,Texas,True,,37279.0,1041.6,48201.0,Harris,{'48201':100},Harris,48201,False,False,America/Chicago
202,2,1,1,2,0,1,2,1,2,2,0,1,CARADAY WESTERN HILLS,512 DRAPER DR,,TEMPLE,TX,76504,Bell,76504.0,31.138070000000006,-97.37258,Temple,TX,Texas,True,,23666.0,346.5,48027.0,Bell,{'48027':100},Bell,48027,False,False,America/Chicago
204,0,0,0,0,0,0,0,0,1,0,0,0,Care Choice Of Boerne,200 RYAN ST,,BOERNE,TX,78006,Kendall,78006.0,29.85533,-98.72266,Boerne,TX,Texas,True,,32931.0,34.1,48259.0,Kendall,"{'48029':11.2,'48091':1.99,'48259':86.81}",Kendall|Bexar|Comal,48259|48029|48091,False,False,America/Chicago
206,2,7,2,2,2,1,2,4,3,2,0,2,Care Inn of La Grange,457 N MAIN ST,,LA GRANGE,TX,78945,Fayette,78945.0,29.91566,-96.88947,La Grange,TX,Texas,True,,10463.0,16.1,48149.0,Fayette,"{'48021':0.24,'48149':99.76}",Fayette|Bastrop,48149|48021,False,False,America/Chicago
209,0,0,2,2,3,4,1,1,1,1,2,1,Care Nursing and Rehabilitation Center,200 COUNTY ROAD 616,,EARLY,TX,76802,Brown,76802.0,31.75327,-98.90283,Early,TX,Texas,True,,5183.0,27.1,48049.0,Brown,{'48049':100},Brown,48049,False,False,America/Chicago
211,5,6,8,6,9,10,4,9,2,4,6,8,Carillon House,1717 NORFOLK AVE,,LUBBOCK,TX,79416,Lubbock,79416.0,33.60429,-101.97648,Lubbock,TX,Texas,True,,33796.0,388.1,48303.0,Lubbock,{'48303':100},Lubbock,48303,False,False,America/Chicago
213,11,18,13,9,7,8,9,7,3,7,2,0,Carrara,4501 TRADITION TRL,,PLANO,TX,75093,Collin,75093.0,33.0355,-96.81001,Plano,TX,Texas,True,,47411.0,1291.2,48085.0,Collin,"{'48085':93.14,'48121':6.86}",Collin|Denton,48085|48121,False,False,America/Chicago
214,5,4,3,9,10,4,6,7,2,2,2,2,Carriage House Manor,210 PIPELINE RD,,SULPHUR SPRINGS,TX,75482,Hopkins,75482.0,33.16816,-95.60681,Sulphur Springs,TX,Texas,True,,25003.0,30.1,48223.0,Hopkins,{'48223':100},Hopkins,48223,False,False,America/Chicago
215,5,1,0,0,1,1,1,1,1,1,1,1,"Carrizo Springs Nursing and Rehabilitation, LP",506 S 7TH ST,,CARRIZO SPRINGS,TX,78834,Dimmit,78834.0,28.46432,-99.92139,Carrizo Springs,TX,Texas,True,,8549.0,5.4,48127.0,Dimmit,{'48127':100},Dimmit,48127,False,False,America/Chicago
216,0,0,0,2,3,2,3,1,1,0,1,3,Carrollton Health And Rehabilitation Center,1618 KIRBY RD,,CARROLLTON,TX,75006,Dallas,75006.0,32.96188,-96.89701,Carrollton,TX,Texas,True,,51136.0,1065.0,48113.0,Dallas,{'48113':100},Dallas,48113,False,False,America/Chicago
218,1,1,1,0,4,0,1,2,0,2,3,2,Carthage Healthcare Center,701 S MARKET ST,,CARTHAGE,TX,75633,Panola,75633.0,32.12895,-94.27705,Carthage,TX,Texas,True,,13553.0,16.7,48365.0,Panola,{'48365':100},Panola,48365,False,False,America/Chicago
220,0,3,3,2,1,2,6,2,3,3,1,2,Castle Pines Health and Rehabilitation Center,2414 W FRANK AVE,,LUFKIN,TX,75904,Angelina,75904.0,31.33969,-94.82173,Lufkin,TX,Texas,True,,34059.0,92.3,48005.0,Angelina,"{'48005':99.95,'48455':0.05}",Angelina|Trinity,48005|48455,False,False,America/Chicago
225,5,6,9,6,6,6,11,5,3,6,2,5,CC Young Retirement Community,4829 W LAWTHER DR,,DALLAS,TX,75214,Dallas,75214.0,32.82867,-96.74542,Dallas,TX,Texas,True,,33906.0,1758.0,48113.0,Dallas,{'48113':100},Dallas,48113,False,False,America/Chicago
226,0,0,0,0,0,0,1,0,0,0,2,2,Cedar Creek Nursing and Rehabilitation Center,159 MONTAGUE AVE,,BANDERA,TX,78003,Bandera,78003.0,29.70959,-99.09413,Bandera,TX,Texas,True,,9539.0,14.9,48019.0,Bandera,"{'48019':97.54,'48325':2.46}",Bandera|Medina,48019|48325,False,False,America/Chicago
229,1,0,0,0,0,0,0,1,1,1,0,0,Cedar Hill Healthcare Center,230 S CLARK RD,,CEDAR HILL,TX,75104,Dallas,75104.0,32.58039,-96.96618,Cedar Hill,TX,Texas,True,,49341.0,448.3,48113.0,Dallas,"{'48113':99.1,'48139':0.9}",Dallas|Ellis,48113|48139,False,False,America/Chicago
231,6,0,7,3,3,3,3,7,1,2,3,1,Cedar Lake Nursing Home,1611 W ROYALL BLVD,,MALAKOFF,TX,75148,Henderson,75148.0,32.12462,-96.01216,Malakoff,TX,Texas,True,,6060.0,25.8,48213.0,Henderson,{'48213':100},Henderson,48213,False,False,America/Chicago
233,3,0,2,1,2,0,2,0,3,1,3,2,Cedar Pointe Health and Wellness Suites,1301 COTTONWOOD CREEK TRL,,CEDAR PARK,TX,78613,,78613.0,30.50395,-97.82463,Cedar Park,TX,Texas,True,,79699.0,892.6,48491.0,Williamson,"{'48453':12.9,'48491':87.1}",Williamson|Travis,48491|48453,False,False,America/Chicago
234,0,0,2,1,0,0,1,1,2,0,0,1,Centerville Healthcare Center,103 TEAKWOOD,,CENTERVILLE,TX,75833,Leon,75833.0,31.26718,-95.83899,Centerville,TX,Texas,True,,3144.0,5.2,48289.0,Leon,{'48289':100},Leon,48289,False,False,America/Chicago
237,0,0,0,0,0,1,0,0,0,1,1,1,Central Texas Nursing and Rehabilitation,1800 N BROADWAY ST,,BALLINGER,TX,76821,Runnels,76821.0,31.7387,-99.93626,Ballinger,TX,Texas,True,,4578.0,6.2,48399.0,Runnels,{'48399':100},Runnels,48399,False,False,America/Chicago
239,2,2,0,0,2,2,1,2,1,0,1,0,Chandler Nursing Center,300 CHERRY ST,,CHANDLER,TX,75758,Henderson,75758.0,32.275420000000004,-95.50733,Chandler,TX,Texas,True,,8119.0,70.9,48213.0,Henderson,"{'48213':93.07,'48467':6.93}",Henderson|Van Zandt,48213|48467,False,False,America/Chicago
241,0,1,2,2,4,0,3,0,1,1,4,1,Chelsea Gardens,4422 RIVERSTONE BLVD,,MISSOURI CITY,TX,77459,Fort Bend,77459.0,29.52569,-95.533,Missouri City,TX,Texas,True,,69546.0,663.5,48157.0,Fort Bend,{'48157':100},Fort Bend,48157,False,False,America/Chicago
242,2,2,0,1,0,2,1,3,0,0,1,4,Cherokee Rose Nursing and Rehabilitation,203 E GIBBS BLVD,,GLEN ROSE,TX,76043,Somervell,76043.0,32.20528,-97.79713,Glen Rose,TX,Texas,True,,7499.0,19.9,48425.0,Somervell,"{'48035':0.13,'48425':99.87}",Somervell|Bosque,48425|48035,False,False,America/Chicago
243,0,0,1,0,1,0,0,1,0,0,0,0,Cherokee Trails Rehab and Healthcare,330 BAGLEY RD,,RUSK,TX,75785,Cherokee,75785.0,31.77995,-95.17381,Rusk,TX,Texas,True,,11265.0,16.3,48073.0,Cherokee,{'48073':100},Cherokee,48073,False,False,America/Chicago
244,3,2,5,3,2,1,2,0,1,0,1,0,Cheyenne Medical Lodge,750 HIGHWAY 352,,MESQUITE,TX,75149,,75149.0,32.77003,-96.61487,Mesquite,TX,Texas,True,,54979.0,1363.2,48113.0,Dallas,{'48113':100},Dallas,48113,False,False,America/Chicago
245,2,2,0,0,0,0,0,0,0,0,0,0,Chi Saint Joseph Health Burleson Hospital,1101 WOODSON DR,,CALDWELL,TX,77836,Burleson,77836.0,30.53745,-96.67998,Caldwell,TX,Texas,True,,11913.0,10.4,48051.0,Burleson,"{'48051':99.53,'48331':0.47}",Burleson|Milam,48051|48331,False,False,America/Chicago
246,2,1,0,0,1,1,4,0,0,0,0,0,Chi Saint Joseph Health Grimes Hospital,210 S JUDSON ST,,NAVASOTA,TX,77868,Grimes,77868.0,30.3686,-96.0616,Navasota,TX,Texas,True,,17028.0,22.1,48185.0,Grimes,"{'48041':7.65,'48185':91.98,'48473':0.2,'48477':0.17}",Grimes|Brazos|Waller|Washington,48185|48041|48473|48477,False,False,America/Chicago
247,4,1,0,0,0,0,0,0,0,0,0,0,CHI Saint Joseph Skilled and Rehabilitation Center,2333 MANOR DR,,BRYAN,TX,77802,Brazos,77802.0,30.66126,-96.32265,Bryan,TX,Texas,True,,26128.0,765.6,48041.0,Brazos,{'48041':100},Brazos,48041,False,False,America/Chicago
249,0,0,0,0,0,1,1,0,0,1,1,1,Childress Healthcare Center,1200 7TH ST NW,,CHILDRESS,TX,79201,Childress,79201.0,34.43714,-100.28085,Childress,TX,Texas,True,,7238.0,3.2,48075.0,Childress,"{'48075':99.18,'48101':0.36,'48345':0.47}",Childress|Motley|Cottle,48075|48345|48101,False,False,America/Chicago
250,0,0,3,0,0,0,0,0,0,0,0,1,Childress Regional Medical Center,901 US HIGHWAY 83 N,,CHILDRESS,TX,79201,Childress,79201.0,34.43714,-100.28085,Childress,TX,Texas,True,,7238.0,3.2,48075.0,Childress,"{'48075':99.18,'48101':0.36,'48345':0.47}",Childress|Motley|Cottle,48075|48345|48101,False,False,America/Chicago
