PID,patient_number_year,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,ProviderName,lat,lng,county_name,num_mins,num_hours,num_weeks,num_CC
226,4,0,0,0,0,0,0,1,0,0,0,2,2,Cedar Creek Nursing and Rehabilitation Center,29.709590000000002,-99.09413,Bandera,1322.0,22.03333333333333,0.4237179487179488,0.010592948717948721
229,2,1,0,0,0,0,0,0,1,1,1,0,0,Cedar Hill Healthcare Center,32.58039,-96.96618000000001,Dallas,800.0,13.333333333333336,0.25641025641025644,0.006410256410256411
231,37,6,0,7,3,3,3,3,7,1,2,3,1,Cedar Lake Nursing Home,32.12462,-96.01216,Henderson,10335.0,172.25,3.3125,0.0828125
233,19,3,0,2,1,2,0,2,0,3,1,3,2,Cedar Pointe Health and Wellness Suites,30.50395,-97.82463,Williamson,3747.0,62.45,1.2009615384615384,0.030024038461538463
234,7,0,0,2,1,0,0,1,1,2,0,0,1,Centerville Healthcare Center,31.26718,-95.83899,Leon,2139.0,35.65,0.6855769230769231,0.017139423076923076
237,4,0,0,0,0,0,1,0,0,0,1,1,1,Central Texas Nursing and Rehabilitation,31.7387,-99.93626,Runnels,930.0,15.5,0.2980769230769231,0.007451923076923075
239,12,2,2,0,0,2,2,1,2,1,0,1,0,Chandler Nursing Center,32.275420000000004,-95.50733000000001,Henderson,2988.0,49.8,0.9576923076923076,0.02394230769230769
241,17,0,1,2,2,4,0,3,0,1,1,4,1,Chelsea Gardens,29.52569,-95.53299999999999,Fort Bend,5063.0,84.38333333333334,1.6227564102564105,0.04056891025641026
242,14,2,2,0,1,0,2,1,3,0,0,1,4,Cherokee Rose Nursing and Rehabilitation,32.20528,-97.79713000000001,Somervell,4288.0,71.46666666666667,1.3743589743589744,0.034358974358974365
243,3,0,0,1,0,1,0,0,1,0,0,0,0,Cherokee Trails Rehab and Healthcare,31.77995,-95.17381,Cherokee,1077.0,17.95,0.3451923076923077,0.008629807692307692
244,17,3,2,5,3,2,1,2,0,1,0,1,0,Cheyenne Medical Lodge,32.77003,-96.61487,Dallas,4637.0,77.28333333333333,1.4862179487179488,0.03715544871794872
245,4,2,2,0,0,0,0,0,0,0,0,0,0,Chi Saint Joseph Health Burleson Hospital,30.53745,-96.67998,Burleson,996.0,16.6,0.3192307692307693,0.00798076923076923
246,8,2,1,0,0,1,1,4,0,0,0,0,0,Chi Saint Joseph Health Grimes Hospital,30.3686,-96.0616,Grimes,2124.0,35.4,0.6807692307692308,0.01701923076923077
247,4,4,1,0,0,0,0,0,0,0,0,0,0,CHI Saint Joseph Skilled and Rehabilitation Center,30.66126,-96.32265,Brazos,1128.0,18.8,0.3615384615384615,0.00903846153846154
249,5,0,0,0,0,0,1,1,0,0,1,1,1,Childress Healthcare Center,34.43714,-100.28085,Childress,1443.0,24.05,0.4625,0.0115625
250,4,0,0,3,0,0,0,0,0,0,0,0,1,Childress Regional Medical Center,34.43714,-100.28085,Childress,996.0,16.6,0.3192307692307693,0.00798076923076923
252,25,3,4,2,2,1,1,1,2,3,1,3,2,Chisolm Trail Nursing And Rehabilitation Center,29.870490000000004,-97.67528,Caldwell,5799.0,96.65,1.8586538461538464,0.046466346153846164
253,20,4,1,0,2,1,2,1,3,0,3,1,3,Christian Care Center,33.37363,-94.13141999999999,Bowie,4470.0,74.5,1.4326923076923077,0.03581730769230769
254,77,11,11,12,7,5,6,7,9,2,3,5,6,Christian Care Nursing And Rehabilitation,32.81577,-96.63039,Dallas,21209.0,353.4833333333333,6.797756410256411,0.16994391025641026
255,1,0,0,0,0,1,0,0,0,0,0,0,0,CHRISTUS Jasper Memorial Hospital,30.941509999999997,-94.05383,Jasper,381.0,6.35,0.1221153846153846,0.0030528846153846157
256,5,0,1,1,1,0,1,1,0,0,0,0,0,Christus Mother Frances Hospital - Winnsboro,32.90938,-95.26235,Hopkins,1311.0,21.85,0.4201923076923077,0.010504807692307692
257,26,2,2,5,5,3,2,4,4,0,0,0,0,Christus Mother Frances Hospital Jacksonville,31.9462,-95.25704,Cherokee,6408.0,106.8,2.0538461538461537,0.05134615384615384
262,9,0,0,0,1,2,1,1,1,2,1,0,0,CHRISTUS Spohn Hospital Corpus Christi Memorial,27.77425,-97.43876,Nueces,2307.0,38.45,0.739423076923077,0.018485576923076924
263,2,0,0,0,0,1,0,1,0,0,0,0,0,CHRISTUS Spohn Hospital Corpus Christi Shoreline,27.76805,-97.39899,Nueces,564.0,9.4,0.1807692307692308,0.0045192307692307684
267,36,2,5,4,3,2,1,5,4,4,8,4,3,Cibolo Creek,29.85533,-98.72266,Kendall,11006.0,183.4333333333333,3.5275641025641025,0.08818910256410256
268,17,1,1,0,0,2,6,3,3,2,1,2,3,CIMARRON PARK NURSING AND REHABILITATION CENTER,31.892459999999996,-106.54251000000001,El Paso,3315.0,55.25,1.0625,0.0265625
269,38,3,5,3,1,2,2,3,6,3,7,3,5,Cimarron Place Health and Rehabilitation Center,27.6603,-97.36893,Nueces,12960.0,216.0,4.153846153846153,0.10384615384615384
270,14,0,1,1,1,3,4,1,1,1,0,3,0,Cisco Nursing And Rehabilitation,32.39591,-99.02367,Eastland,4052.0,67.53333333333333,1.2987179487179488,0.03246794871794872
271,2,0,1,0,0,0,1,0,0,0,0,0,0,Citizens Medical Center Skilled Nursing Unit,28.80493,-96.98473,Victoria,366.0,6.1,0.11730769230769232,0.002932692307692308
272,20,2,0,3,2,1,2,3,3,2,4,2,3,Cityview Nursing And Rehabilitation Center,32.667590000000004,-97.41797,Tarrant,7316.0,121.93333333333334,2.344871794871795,0.05862179487179488
273,79,10,12,8,6,11,9,8,10,2,3,3,3,Clairmont of Beaumont,30.05295,-94.17654,Jefferson,24027.0,400.45,7.700961538461537,0.19252403846153845
274,16,0,1,2,4,1,1,1,1,1,1,2,1,Clarewood House,29.70167,-95.53594,Harris,4776.0,79.6,1.5307692307692309,0.03826923076923077
275,43,2,5,5,4,3,4,7,6,7,3,3,4,Clarksville Nursing Center,33.655390000000004,-95.00488,Red River,10157.0,169.28333333333333,3.2554487179487177,0.08138621794871795
276,3,0,0,0,0,0,1,0,0,1,0,1,0,Clay County Memorial Hospital,33.75812,-98.20161999999999,Clay,747.0,12.45,0.2394230769230769,0.005985576923076922
278,20,2,2,2,1,3,1,0,2,3,2,1,3,Clear Brook Crossing Rehabilitation and Healthcare Center,29.58675,-95.22525,Harris,5394.0,89.9,1.728846153846154,0.04322115384615385
280,134,15,21,14,16,21,13,11,14,13,6,15,11,Cleveland Health Care Center,30.321540000000002,-94.92631,Liberty,35884.0,598.0666666666667,11.501282051282052,0.2875320512820513
281,2,0,0,0,0,0,0,1,1,0,0,0,0,"Clifton Nursing and Rehabilitation Center, LP",31.80782,-97.56147,Bosque,498.0,8.3,0.15961538461538466,0.003990384615384615
282,3,1,0,1,1,0,1,0,0,0,0,0,0,Clyde Nursing Center,32.27507,-99.52899000000001,Callahan,1077.0,17.95,0.3451923076923077,0.008629807692307692
283,4,0,0,0,0,0,0,1,2,2,2,0,1,Clyde W Cosper Texas State Veterans Home,33.57268,-96.17766,Fannin,1770.0,29.5,0.5673076923076923,0.01418269230769231
284,21,1,2,3,1,1,3,2,2,4,2,1,1,Coastal Palms Nursing And Rehabilitation,27.89798,-97.37805,San Patricio,6417.0,106.95,2.0567307692307693,0.05141826923076923
285,6,1,0,1,0,1,0,1,0,1,0,1,0,Cogdell Memorial Hospital,32.91367,-100.84508000000001,Scurry,1074.0,17.9,0.34423076923076923,0.008605769230769231
288,1,0,0,0,0,0,0,1,0,0,0,0,0,Coleman County Medical Center,31.87437000000001,-99.47038,Coleman,117.0,1.95,0.0375,0.0009375
289,6,0,0,0,0,0,0,1,1,0,1,1,2,Coleman Healthcare Center,31.87437000000001,-99.47038,Coleman,1692.0,28.2,0.5423076923076923,0.013557692307692307
290,187,21,25,25,35,20,29,25,26,18,22,23,30,College Park Rehabilitation and Care Center,32.75481,-97.78995,Parker,56725.0,945.4166666666665,18.181089743589748,0.4545272435897436
291,12,0,2,1,1,4,1,0,3,0,0,0,1,College Street Nursing Center,30.05295,-94.17654,Jefferson,3252.0,54.2,1.0423076923076924,0.02605769230769231
292,1,0,0,0,0,0,0,0,1,0,0,0,0,Collingsworth General Hospital,34.896159999999995,-100.2061,Collingsworth,117.0,1.95,0.0375,0.0009375
293,6,0,2,1,1,3,2,3,0,0,1,0,0,Collinwood Nursing And Rehabilitation,33.0319,-96.67429,Collin,1998.0,33.3,0.6403846153846153,0.016009615384615386
294,8,1,0,1,0,2,1,0,1,1,0,0,2,Colonial Belle Nursing Home,29.978790000000004,-96.25057,Austin,2586.0,43.1,0.8288461538461539,0.020721153846153847
295,2,0,0,0,0,0,0,0,0,1,0,1,0,Colonial Belle Nursing Home Sealy,29.77377000000001,-96.17926,Austin,564.0,9.4,0.1807692307692308,0.0045192307692307684
296,5,0,0,0,0,0,1,1,1,1,0,0,1,Colonial Care Center,29.687929999999998,-96.93415,Fayette,1377.0,22.95,0.4413461538461538,0.011033653846153846
298,66,6,6,12,9,8,8,6,9,9,8,7,4,Colonial Manor Advanced Rehab and Healthcare,26.150470000000002,-98.19104,Hidalgo,19524.0,325.4,6.257692307692308,0.15644230769230769
299,11,0,1,1,1,0,2,0,2,2,4,1,1,Colonial Manor Nursing And Rehabilitation Center,29.69772,-98.0702,Comal,2717.0,45.28333333333333,0.8708333333333333,0.02177083333333333
300,4,0,0,0,1,0,0,0,0,1,1,1,0,Colonial Manor Nursing Center,32.285109999999996,-97.51137,Johnson,1326.0,22.1,0.425,0.010625
301,84,10,9,9,11,11,6,7,13,5,7,1,2,Colonial Nursing and Rehabilitation Center,32.5361,-95.43456,Smith,25272.0,421.2,8.1,0.2025
306,40,3,2,7,5,3,7,8,6,3,7,6,6,Colonial Pines Healthcare Center,31.49499,-94.12708,San Augustine,13054.0,217.56666666666663,4.183974358974359,0.10459935897435896
309,1,0,0,0,0,0,0,0,1,0,0,0,0,Columbus Community Hospital,29.69375,-96.56013,Colorado,315.0,5.25,0.10096153846153846,0.0025240384615384612
311,4,1,2,1,0,0,0,0,0,0,0,0,0,Columbus Oaks Healthcare Community,29.69375,-96.56013,Colorado,1194.0,19.9,0.3826923076923077,0.009567307692307693
312,7,0,0,2,0,0,1,1,3,0,0,0,0,Comanche County Medical Center,31.89183,-98.61491,Comanche,1941.0,32.35,0.6221153846153846,0.015552884615384616
313,13,0,0,1,3,1,1,2,3,4,1,0,0,Community Care Center,31.2935,-95.49194,Houston,4199.0,69.98333333333333,1.3458333333333334,0.03364583333333333
315,9,0,0,2,0,0,1,0,0,0,2,2,3,Community Care Center Of Hondo,29.4267,-99.15448,Medina,2633.0,43.88333333333333,0.8439102564102564,0.02109775641025641
317,4,0,0,0,1,0,0,1,1,0,1,0,0,Concho County Hospital,31.2208,-99.89594,Concho,1128.0,18.8,0.3615384615384615,0.00903846153846154
318,4,0,0,0,0,0,1,1,1,1,0,1,1,Concho Health and Rehabilitation Center,31.2208,-99.89594,Concho,1430.0,23.83333333333333,0.4583333333333333,0.01145833333333333
320,116,6,7,11,16,17,14,14,19,14,7,8,14,Conroe Healthcare Center,30.30792000000001,-95.43426,Montgomery,30218.0,503.63333333333327,9.685256410256413,0.2421314102564103
321,32,2,6,6,4,6,3,1,5,5,8,5,4,Continuing Care At Highland Springs,32.997279999999996,-96.79091,Collin,10262.0,171.03333333333333,3.289102564102564,0.0822275641025641
324,2,0,0,0,0,0,0,1,1,0,0,0,0,Coon Memorial Hospital,36.106609999999996,-102.61108,Dallam,498.0,8.3,0.15961538461538466,0.003990384615384615
328,8,2,1,0,0,1,1,1,0,0,0,1,1,Copperas Cove Nursing and Rehabilitation,31.21606,-97.97338,Coryell,2190.0,36.5,0.7019230769230769,0.017548076923076927
329,4,0,1,0,2,0,0,0,0,0,1,0,0,Copperas Hollow Nursing and Rehabilitation Center,30.53745,-96.67998,Burleson,930.0,15.5,0.2980769230769231,0.007451923076923075
330,95,9,11,8,11,9,5,6,12,15,2,5,6,Copperfield Healthcare and Rehabilitation,29.90819,-95.65323000000001,Harris,27503.0,458.38333333333327,8.8150641025641,0.22037660256410255
331,60,5,4,10,10,7,10,6,5,5,10,6,2,Corinth Rehabilitation Suites on the Parkway,33.20883,-97.05736,Denton,15158.0,252.63333333333333,4.858333333333333,0.12145833333333332
332,11,1,0,1,2,3,1,2,1,0,1,0,0,Cornerstone Gardens Healthcare and Rehabilitation,31.096220000000002,-97.41034,Bell,3267.0,54.45,1.047115384615385,0.026177884615384617
333,20,1,2,2,3,2,2,1,4,0,2,0,2,Cornerstone Retirement Community,33.51343,-94.13056999999999,Bowie,3714.0,61.9,1.1903846153846154,0.02975961538461538
334,109,14,12,15,12,10,9,9,16,13,9,7,4,Coronado at Stone Oak,29.6337,-98.49605,Bexar,26305.0,438.41666666666674,8.431089743589745,0.2107772435897436
335,4,0,0,2,1,0,0,1,0,0,0,0,0,Coronado Healthcare Center,35.54207,-100.89976999999999,Gray,1194.0,19.9,0.3826923076923077,0.009567307692307693
336,4,1,0,0,0,2,1,0,0,0,0,0,0,Coronado Nursing And Rehab,32.40153,-99.88473,Taylor,996.0,16.6,0.3192307692307693,0.00798076923076923
341,18,0,1,3,2,0,1,2,4,2,1,2,0,Corpus Christi Nursing and Rehabilitation Center,27.6603,-97.36893,Nueces,5274.0,87.9,1.6903846153846156,0.04225961538461539
342,19,1,3,4,4,4,4,4,4,4,4,4,5,Corrigan LTC Nursing and Rehabilitation Center,31.01825,-94.79404,Polk,7209.0,120.15,2.310576923076923,0.057764423076923074
343,2,0,0,1,0,0,0,1,0,0,0,0,0,Coryell Memorial Healthcare System,31.42046,-97.76154,Coryell,358.0,5.966666666666668,0.11474358974358975,0.002868589743589744
344,24,2,1,4,4,3,4,5,4,3,4,4,5,Cottonwood Creek Healthcare Community,32.97395,-96.74203,Dallas,10708.0,178.46666666666667,3.4320512820512823,0.08580128205128205
346,5,1,0,0,1,2,0,1,0,0,0,0,0,"Cottonwood Nursing and Rehabilitation, LP",33.22113,-97.14723000000001,Denton,1179.0,19.65,0.3778846153846154,0.009447115384615384
347,26,1,2,3,4,1,4,1,0,2,4,5,4,Country Care Manor,29.35147000000001,-98.10722,Wilson,5438.0,90.63333333333334,1.742948717948718,0.04357371794871795
348,3,1,0,1,0,0,0,0,0,0,0,1,0,"Country Club Nursing and Rehabilitation, LP",35.203179999999996,-101.89519,Potter,813.0,13.55,0.2605769230769231,0.006514423076923077
350,17,1,2,1,2,4,2,1,2,0,1,0,1,Country Meadows Nursing and Rehabilitation Center,32.086929999999995,-96.52879,Navarro,4497.0,74.95,1.4413461538461538,0.03603365384615385
353,4,0,0,0,0,0,2,0,2,0,0,0,0,Country View Nursing And Rehabilitation,32.76168,-96.30018000000001,Kaufman,996.0,16.6,0.3192307692307693,0.00798076923076923
354,82,6,5,8,9,7,8,9,12,3,4,6,10,Country Village Care,29.17431,-95.44986999999999,Brazoria,24704.0,411.73333333333335,7.917948717948718,0.197948717948718
355,28,0,0,1,2,3,6,7,4,1,8,10,7,"Countryside Nursing and Rehabilitation, LP",33.3719,-96.91965,Denton,7678.0,127.96666666666668,2.460897435897436,0.0615224358974359
357,5,0,0,0,0,1,0,1,0,1,0,1,1,Courtyard Nursing And Rehabilitation Center,29.68612000000001,-95.30343,Harris,1443.0,24.05,0.4625,0.0115625
361,2,0,0,0,0,0,0,2,0,0,0,0,0,Covenant Hospital Plainview,34.17157,-101.73864,Hale,498.0,8.3,0.15961538461538466,0.003990384615384615
363,4,0,0,0,2,0,1,0,0,0,0,1,0,Crane Memorial Hospital,31.41809000000001,-102.4833,Crane,1062.0,17.7,0.3403846153846154,0.008509615384615385
365,3,3,0,0,0,0,0,0,0,0,0,0,0,Creekside Terrace Rehabilitation,31.05136,-97.49967,Bell,879.0,14.65,0.28173076923076923,0.007043269230769231
366,3,0,0,1,0,0,1,0,0,0,0,0,1,Creekside Village Healthcare,29.049359999999997,-95.39242,Brazoria,945.0,15.75,0.30288461538461536,0.007572115384615385
367,81,8,3,11,6,15,12,7,14,5,7,3,3,Crestview Court,32.58039,-96.96618000000001,Dallas,25221.0,420.35,8.083653846153847,0.2020913461538462
368,9,0,0,1,0,1,2,2,3,1,0,0,0,"Crestview Healthcare Residence, Ltd",31.62687,-97.21135,McLennan,2439.0,40.65,0.7817307692307692,0.019543269230769232
369,31,7,2,3,3,6,0,1,1,1,2,3,2,Crestview Manor Nursing and Rehabilitation Center,31.05136,-97.49967,Bell,8775.0,146.25,2.8125,0.0703125
370,38,7,2,2,4,2,7,7,4,4,1,2,2,Crestview Retirement Community,30.66126,-96.32265,Brazos,11744.0,195.7333333333333,3.764102564102564,0.0941025641025641
371,32,0,1,5,4,1,2,6,2,6,2,0,5,Crestwood Health and Rehab,32.70454,-95.99656999999999,Van Zandt,8864.0,147.73333333333332,2.8410256410256407,0.07102564102564103
372,18,1,3,2,6,6,4,6,3,2,0,0,0,CRIMSON HEIGHTS HEALTH and WELLNESS,30.006790000000002,-95.29018,Harris,5294.0,88.23333333333332,1.6967948717948718,0.042419871794871784
376,1,0,0,1,0,0,0,0,0,0,0,0,0,Crosbyton Nursing and Rehabilitation Center,33.65766,-101.18732,Crosby,117.0,1.95,0.0375,0.0009375
378,40,4,2,8,2,6,7,3,4,6,1,2,2,Cross Timbers Rehabilitation and Healthcare Center,33.0328,-97.06085999999999,Denton,12580.0,209.66666666666663,4.032051282051282,0.10080128205128204
380,15,2,1,2,0,0,0,1,3,0,1,2,3,Crossroads Nursing And Rehabilitation,30.869320000000002,-96.51734,Robertson,3603.0,60.05,1.1548076923076922,0.028870192307692305
381,3,0,0,1,0,0,0,0,0,0,1,0,1,Crowell Nursing Center,33.89959,-99.77069,Foard,615.0,10.25,0.1971153846153846,0.004927884615384615
382,180,20,19,20,16,17,15,18,15,17,17,17,19,Crown Point Health Suites,33.46993,-101.94095,Lubbock,44388.0,739.8,14.226923076923075,0.3556730769230769
383,107,9,10,12,13,17,16,12,12,7,11,9,9,Crystal Creek Preston Hollow,32.91211,-96.73563,Dallas,26813.0,446.88333333333327,8.593910256410256,0.2148477564102564
384,22,2,1,1,5,1,1,1,0,4,2,2,2,Cuero Partners,29.096740000000004,-97.28269,DeWitt,5610.0,93.5,1.7980769230769231,0.044951923076923084
386,7,3,1,1,2,1,1,0,0,0,0,0,0,Cypress Creek Rehabilitation and Healthcare Center,29.99104,-95.65878000000001,Harris,1901.0,31.68333333333333,0.6092948717948719,0.015232371794871797
389,15,1,6,1,3,3,1,0,0,0,0,1,2,Cypress Woods Care Center,29.17431,-95.44986999999999,Brazoria,4329.0,72.15,1.3875000000000002,0.0346875
390,3,2,0,0,0,0,0,0,0,0,1,0,0,Cypresswood Health and Rehabilitation Center,29.922179999999997,-95.54705,Harris,609.0,10.15,0.1951923076923077,0.004879807692307692
394,33,4,3,3,5,5,5,5,6,6,7,7,5,Deer Creek of Wimberley Nursing Center,30.03288,-98.1459,Hays,10779.0,179.65,3.454807692307692,0.0863701923076923
395,99,5,7,14,7,20,8,9,7,7,8,7,12,Deerbrook Skilled Nursing And Rehabilitation,30.006790000000002,-95.29018,Harris,27459.0,457.65,8.800961538461538,0.22002403846153845
396,16,0,2,3,1,1,1,0,1,2,2,0,4,"Deerings Nursing and Rehabilitation, LP",31.79918,-102.46788000000001,Ector,5304.0,88.4,1.7000000000000002,0.0425
397,28,3,2,4,2,3,1,0,3,3,3,5,4,Del Rio Nursing and Rehabilitation Center,29.742109999999997,-100.88273000000001,Val Verde,8554.0,142.56666666666666,2.7416666666666667,0.06854166666666668
398,21,0,5,4,1,2,1,1,1,4,2,0,1,"DeLeon Nursing and Rehabilitation, LP",32.114709999999995,-98.56571,Comanche,6351.0,105.85,2.035576923076923,0.05088942307692308
399,6,0,0,0,2,0,0,0,1,1,1,1,0,"Denison Nursing and Rehabilitation, LP",33.72616,-96.47326,Grayson,1626.0,27.1,0.5211538461538462,0.013028846153846156
400,85,9,13,5,8,14,13,7,10,10,4,6,2,Denton Rehabilitation and Nursing Center,33.22113,-97.14723000000001,Denton,22479.0,374.65,7.204807692307693,0.1801201923076923
403,1,0,0,0,0,0,1,1,1,0,0,0,0,Desoto Nursing And Rehabilitation,32.59884,-96.86375,Dallas,777.0,12.95,0.2490384615384615,0.006225961538461538
406,12,0,1,0,1,0,1,0,0,2,5,2,2,Devine Health and Rehabilitation,29.183590000000002,-98.96601,Medina,3240.0,54.0,1.0384615384615383,0.025961538461538463
407,8,1,1,1,2,2,2,2,1,1,1,1,2,Dfw Nursing And Rehabilitation,32.7287,-97.31777,Tarrant,2078.0,34.63333333333333,0.666025641025641,0.016650641025641025
408,15,1,3,2,2,1,0,0,1,3,2,0,0,Dimmit Regional Hospital,28.46432,-99.92139,Dimmit,4263.0,71.05,1.366346153846154,0.03415865384615385
409,28,2,3,4,5,6,2,3,1,5,3,2,0,Diversicare of Lake Highlands,32.87853,-96.70782,Dallas,9090.0,151.5,2.9134615384615383,0.07283653846153845
410,13,0,0,0,2,1,2,1,2,2,3,1,1,Diversicare of Luling,29.691059999999997,-97.6345,Caldwell,4029.0,67.15,1.2913461538461541,0.03228365384615385
415,9,0,1,1,2,2,2,3,3,2,3,2,2,Dogwood Trails Manor,30.7763,-94.4015,Tyler,4197.0,69.95,1.3451923076923078,0.033629807692307695
416,2,1,0,1,0,0,0,0,0,0,0,0,0,Dovehill Healthcare Center and Villas,31.6858,-98.18813,Hamilton,564.0,9.4,0.1807692307692308,0.0045192307692307684
417,9,1,1,2,2,1,1,1,1,1,1,1,1,Downtown Health and Rehabilitation Center,32.7287,-97.31777,Tarrant,2737.0,45.61666666666667,0.8772435897435897,0.021931089743589743
418,26,2,3,4,2,1,4,5,7,2,2,0,0,Duncanville Healthcare and Rehabilitation Center,32.66017,-96.91393000000001,Dallas,9180.0,153.0,2.9423076923076925,0.07355769230769231
419,12,0,0,1,3,1,3,0,0,0,0,2,3,Eagle Lake Nursing And Rehabilitation,29.525679999999998,-96.30213,Colorado,3318.0,55.3,1.0634615384615385,0.02658653846153846
421,30,4,4,3,4,1,5,2,3,1,2,2,3,Eagle Pass Nursing and Rehabilitation,28.752059999999997,-100.31076,Maverick,8130.0,135.5,2.605769230769231,0.06514423076923077
422,20,2,1,0,3,1,0,1,3,2,1,2,6,Eagles Trace,29.75012000000001,-95.61547,Harris,6234.0,103.9,1.998076923076923,0.049951923076923074
423,15,0,0,1,1,0,3,4,1,2,2,1,1,Eastland Memorial Hospital,32.40016,-98.80082,Eastland,4329.0,72.15,1.3875000000000002,0.0346875
424,7,1,1,0,0,2,0,0,0,0,0,2,1,Eastland Nursing and Rehabilitation,32.40016,-98.80082,Eastland,2007.0,33.45,0.6432692307692308,0.016081730769230772
426,45,5,6,4,5,6,4,5,8,8,7,7,5,Ebony Lake Nursing and Rehabilitation Center,25.96396,-97.55009,Cameron,12141.0,202.35,3.8913461538461536,0.09728365384615384
427,72,10,5,8,9,9,7,7,6,11,7,9,5,"Eden Home, Inc",29.69772,-98.0702,Comal,15242.0,254.03333333333333,4.88525641025641,0.12213141025641025
429,13,2,1,2,0,2,0,2,0,2,0,2,0,Edgewater Care Center,30.03422,-99.15819,Kerr,2193.0,36.55,0.7028846153846153,0.017572115384615384
430,32,4,3,4,5,3,2,0,6,1,4,0,1,Edgewood Manor Nursing Home,33.51343,-94.13056999999999,Bowie,7260.0,121.0,2.3269230769230766,0.058173076923076925
431,31,1,3,1,5,3,5,2,4,1,2,2,3,Edgewood Rehabilitation and Care Center,32.77003,-96.61487,Dallas,8973.0,149.55,2.8759615384615387,0.07189903846153847
432,17,0,0,2,1,1,0,4,1,3,2,1,4,Edinburg Nursing and Rehabilitation Center,26.27915,-98.18321,Hidalgo,4169.0,69.48333333333333,1.3362179487179486,0.03340544871794872
435,12,0,1,1,1,2,1,0,3,2,1,0,1,El Campo Memorial Hospital,29.213040000000003,-96.28036,Wharton,3516.0,58.6,1.1269230769230771,0.02817307692307692
436,69,6,4,9,5,9,7,6,3,5,9,12,8,El Paso Health and Rehabilitation Center,31.77618,-106.29785,El Paso,20903.0,348.38333333333327,6.699679487179487,0.16749198717948716
437,5,0,1,0,0,0,2,0,2,1,0,0,0,Electra Healthcare Center,33.96894,-98.96631,Wichita,1443.0,24.05,0.4625,0.0115625
438,6,0,1,1,2,1,1,0,0,0,0,0,0,Electra Memorial Hospital,33.96894,-98.96631,Wichita,1692.0,28.2,0.5423076923076923,0.013557692307692307
439,30,2,2,1,4,3,1,2,4,5,4,1,2,Elgin Nursing and Rehabilitation Center,30.3385,-97.36146,Bastrop,6474.0,107.9,2.075,0.051875
441,3,0,1,1,0,0,0,0,0,1,0,1,0,Elkhart Oaks Care Center,31.605999999999998,-95.5779,Anderson,1143.0,19.05,0.3663461538461539,0.009158653846153848
443,34,4,3,2,1,1,4,9,2,1,4,7,6,Emerald Hills Rehabilitation and Healthcare Center,32.83996,-97.22499,Tarrant,8538.0,142.3,2.7365384615384616,0.06841346153846152
445,10,0,2,1,2,2,2,1,1,0,2,0,0,Ennis Care Center,32.32976,-96.59334,Ellis,3188.0,53.13333333333333,1.0217948717948715,0.025544871794871797
447,19,3,0,1,0,2,4,3,2,2,3,2,4,Epic Nursing And Rehabilitation,32.086929999999995,-96.52879,Navarro,6127.0,102.11666666666666,1.9637820512820512,0.04909455128205128
